Step: 761856	Mean reward: 14.34375	 Loss: 0.10177740454673767
Step: 770048	Mean reward: 14.90625	 Loss: 0.10380720347166061
Step: 778240	Mean reward: 14.875	 Loss: 0.05984986573457718
Step: 786432	Mean reward: 15.40625	 Loss: 0.030166087672114372
Step: 794624	Mean reward: 14.40625	 Loss: -1.3396143913269043e-05
Step: 802816	Mean reward: 17.75	 Loss: 0.06256404519081116
Step: 811008	Mean reward: 16.03125	 Loss: 0.013010742142796516
Step: 819200	Mean reward: 16.5625	 Loss: 0.07092823833227158
Step: 827392	Mean reward: 15.5625	 Loss: 0.09501040726900101
Step: 835584	Mean reward: 16.21875	 Loss: -0.0023356713354587555
Step: 843776	Mean reward: 15.96875	 Loss: 0.04554860293865204
Step: 851968	Mean reward: 16.0	 Loss: 0.031201455742120743
Step: 860160	Mean reward: 16.59375	 Loss: 0.04101327806711197
Step: 868352	Mean reward: 15.3125	 Loss: -0.01924111321568489
Step: 876544	Mean reward: 16.4375	 Loss: 0.03358098119497299
Step: 884736	Mean reward: 15.71875	 Loss: 0.054978836327791214
Step: 892928	Mean reward: 15.75	 Loss: 0.053010351955890656
Step: 901120	Mean reward: 13.71875	 Loss: 0.0637941062450409
Step: 909312	Mean reward: 16.75	 Loss: 0.07786723971366882
Step: 917504	Mean reward: 17.625	 Loss: 0.12721161544322968
Step: 925696	Mean reward: 16.90625	 Loss: 0.01654423028230667
Step: 933888	Mean reward: 17.625	 Loss: 0.09986849129199982
Step: 942080	Mean reward: 14.5	 Loss: 0.07648267596960068
Step: 950272	Mean reward: 17.15625	 Loss: 0.08077923953533173
Step: 958464	Mean reward: 17.25	 Loss: 0.09325280785560608
Step: 966656	Mean reward: 15.96875	 Loss: 0.010463256388902664
Step: 974848	Mean reward: 15.8125	 Loss: 0.10185080766677856
Step: 983040	Mean reward: 17.03125	 Loss: 0.11361736059188843
Step: 991232	Mean reward: 16.375	 Loss: 0.007542883977293968
Step: 999424	Mean reward: 16.25	 Loss: 0.03645860776305199
Step: 1007616	Mean reward: 16.65625	 Loss: -0.02502971701323986
Step: 1015808	Mean reward: 16.1875	 Loss: -0.02146529033780098
Step: 1024000	Mean reward: 18.625	 Loss: 0.07604452222585678
Step: 1032192	Mean reward: 17.5	 Loss: 0.015918944031000137
Step: 1040384	Mean reward: 17.5625	 Loss: 0.044449128210544586
Step: 1048576	Mean reward: 16.3125	 Loss: 0.05237202346324921
Step: 1056768	Mean reward: 16.84375	 Loss: 0.1037381961941719
Step: 1064960	Mean reward: 16.21875	 Loss: 0.04227317124605179
Step: 1073152	Mean reward: 18.46875	 Loss: 0.06181203946471214
Step: 1081344	Mean reward: 17.875	 Loss: 0.13815204799175262
Step: 1089536	Mean reward: 17.03125	 Loss: 0.09785781800746918
Step: 1097728	Mean reward: 17.96875	 Loss: 0.001306021586060524
Step: 1105920	Mean reward: 18.4375	 Loss: 0.03511127457022667
Step: 1114112	Mean reward: 15.65625	 Loss: 0.07889433205127716
Step: 1122304	Mean reward: 16.15625	 Loss: 0.1053667962551117
Step: 1130496	Mean reward: 17.34375	 Loss: 0.03492102771997452
Step: 1138688	Mean reward: 18.21875	 Loss: 0.06258097290992737
Step: 1146880	Mean reward: 17.65625	 Loss: -0.02681850828230381
Step: 1155072	Mean reward: 16.71875	 Loss: 0.005998443812131882
Step: 1163264	Mean reward: 16.90625	 Loss: -0.01635061390697956
Step: 1171456	Mean reward: 18.5	 Loss: -0.007116692140698433
Step: 1179648	Mean reward: 16.53125	 Loss: -0.11252480745315552
Step: 1187840	Mean reward: 17.21875	 Loss: 0.019325656816363335
Step: 1196032	Mean reward: 17.96875	 Loss: -0.013133639469742775
Step: 1204224	Mean reward: 17.90625	 Loss: 0.06671784818172455
Step: 1212416	Mean reward: 17.5	 Loss: 0.07252223789691925
Step: 1220608	Mean reward: 17.53125	 Loss: 0.023481279611587524
Step: 1228800	Mean reward: 17.84375	 Loss: -0.005339143797755241
Step: 1236992	Mean reward: 19.1875	 Loss: 0.04117206856608391
Step: 1245184	Mean reward: 20.03125	 Loss: 0.026433493942022324
Step: 1253376	Mean reward: 17.65625	 Loss: -0.03441917523741722
Step: 1261568	Mean reward: 16.3125	 Loss: 0.019180038943886757
Step: 1269760	Mean reward: 16.75	 Loss: 0.008005186915397644
Step: 1277952	Mean reward: 17.875	 Loss: 0.0077718812972307205
Step: 1286144	Mean reward: 16.6875	 Loss: 0.08401384949684143
Step: 1294336	Mean reward: 18.28125	 Loss: 0.04575955122709274
Step: 1302528	Mean reward: 15.78125	 Loss: 0.10206536948680878
Step: 1310720	Mean reward: 17.75	 Loss: -0.027430623769760132
Step: 1318912	Mean reward: 19.84375	 Loss: 0.03740116208791733
Step: 1327104	Mean reward: 18.875	 Loss: -0.05061664432287216
Step: 1335296	Mean reward: 18.84375	 Loss: 0.050234586000442505
Step: 1343488	Mean reward: 16.90625	 Loss: 0.03575997054576874
Step: 1351680	Mean reward: 18.84375	 Loss: 0.09013454616069794
Step: 1359872	Mean reward: 18.25	 Loss: 0.10034234076738358
Step: 1368064	Mean reward: 19.09375	 Loss: 0.03500523790717125
Step: 1376256	Mean reward: 18.0	 Loss: 0.07135437428951263
Step: 1384448	Mean reward: 17.09375	 Loss: 0.038398511707782745
Step: 1392640	Mean reward: 19.28125	 Loss: 0.02668748050928116
Step: 1400832	Mean reward: 18.09375	 Loss: -0.040043286979198456
Step: 1409024	Mean reward: 18.96875	 Loss: -0.009757908061146736
Step: 1417216	Mean reward: 18.6875	 Loss: -0.01928899437189102
Step: 1425408	Mean reward: 17.6875	 Loss: 0.02203984372317791
Step: 1433600	Mean reward: 19.34375	 Loss: 0.028157662600278854
Step: 1441792	Mean reward: 18.03125	 Loss: 0.009187228046357632
Step: 1449984	Mean reward: 19.0	 Loss: -0.07086881250143051
Step: 1458176	Mean reward: 17.84375	 Loss: 0.04110271483659744
Step: 1466368	Mean reward: 18.6875	 Loss: -0.0021434007212519646
Step: 1474560	Mean reward: 17.75	 Loss: -0.05729220062494278
Step: 1482752	Mean reward: 18.6875	 Loss: 0.023499589413404465
Step: 1490944	Mean reward: 20.46875	 Loss: 0.13253967463970184
Step: 1499136	Mean reward: 19.125	 Loss: 0.03944534808397293
Step: 1507328	Mean reward: 18.09375	 Loss: -0.002387087792158127
Step: 1515520	Mean reward: 18.25	 Loss: 0.06672990322113037
Step: 1523712	Mean reward: 17.90625	 Loss: -0.028275955468416214
Step: 1531904	Mean reward: 18.90625	 Loss: 0.01161246933043003
Step: 1540096	Mean reward: 19.8125	 Loss: 0.02169698104262352
Step: 1548288	Mean reward: 20.21875	 Loss: 0.0006020618602633476
Step: 1556480	Mean reward: 18.90625	 Loss: 0.03127899765968323
Step: 1564672	Mean reward: 19.28125	 Loss: 0.030106300488114357
Step: 1572864	Mean reward: 19.5	 Loss: -0.008356375619769096
Step: 1581056	Mean reward: 18.90625	 Loss: 0.01970633864402771
Step: 1589248	Mean reward: 18.78125	 Loss: 0.008278570137917995
Step: 1597440	Mean reward: 18.875	 Loss: 0.01235047448426485
Step: 1605632	Mean reward: 17.625	 Loss: 0.07423632591962814
Step: 1613824	Mean reward: 19.25	 Loss: -0.016779590398073196
Step: 1622016	Mean reward: 19.53125	 Loss: -0.13865713775157928
Step: 1630208	Mean reward: 19.9375	 Loss: 0.041766081005334854
Step: 1638400	Mean reward: 18.5	 Loss: -0.04174375906586647
Step: 1646592	Mean reward: 19.75	 Loss: 0.06464584171772003
Step: 1654784	Mean reward: 19.9375	 Loss: 0.06505559384822845
Step: 1662976	Mean reward: 18.9375	 Loss: 0.09061338752508163
Step: 1671168	Mean reward: 19.6875	 Loss: 0.004404840990900993
Step: 1679360	Mean reward: 16.90625	 Loss: 0.07680810242891312
Step: 1687552	Mean reward: 19.375	 Loss: 0.025228912010788918
Step: 1695744	Mean reward: 18.78125	 Loss: 0.054057054221630096
Step: 1703936	Mean reward: 19.34375	 Loss: 0.03143937885761261
Step: 1712128	Mean reward: 19.125	 Loss: 0.04053246229887009
Step: 1720320	Mean reward: 20.8125	 Loss: 0.08338300883769989
Step: 1728512	Mean reward: 18.40625	 Loss: 0.07333634793758392
Step: 1736704	Mean reward: 19.125	 Loss: -0.020080959424376488
Step: 1744896	Mean reward: 20.09375	 Loss: 0.03582565486431122
Step: 1753088	Mean reward: 19.03125	 Loss: 0.10322016477584839
Step: 1761280	Mean reward: 19.71875	 Loss: 0.03779183700680733
Step: 1769472	Mean reward: 20.90625	 Loss: -0.11606262624263763
Step: 1777664	Mean reward: 18.9375	 Loss: 0.034147631376981735
Step: 1785856	Mean reward: 20.15625	 Loss: 0.02186066098511219
Step: 1794048	Mean reward: 19.21875	 Loss: 0.0180174820125103
Step: 1802240	Mean reward: 20.53125	 Loss: 0.038678742945194244
Step: 1810432	Mean reward: 19.875	 Loss: 0.03849681466817856
Step: 1818624	Mean reward: 18.90625	 Loss: 0.00952233001589775
Step: 1826816	Mean reward: 20.5625	 Loss: 0.016635088250041008
Step: 1835008	Mean reward: 20.125	 Loss: 0.11351419985294342
Step: 1843200	Mean reward: 20.28125	 Loss: 0.09171146154403687
Step: 1851392	Mean reward: 20.40625	 Loss: 0.048729658126831055
Step: 1859584	Mean reward: 20.78125	 Loss: -0.0031934790313243866
Step: 1867776	Mean reward: 20.875	 Loss: -0.004207642748951912
Step: 1875968	Mean reward: 20.71875	 Loss: 0.04133392125368118
Step: 1884160	Mean reward: 20.3125	 Loss: 0.009348031133413315
Step: 1892352	Mean reward: 19.84375	 Loss: 0.025695335119962692
Step: 1900544	Mean reward: 19.96875	 Loss: 0.08976857364177704
Step: 1908736	Mean reward: 20.59375	 Loss: -0.04140344262123108
Step: 1916928	Mean reward: 20.5	 Loss: 0.02860911935567856
Step: 1925120	Mean reward: 20.0625	 Loss: 0.011222399771213531
Step: 1933312	Mean reward: 20.21875	 Loss: 0.06576693803071976
Step: 1941504	Mean reward: 20.1875	 Loss: 0.0491245836019516
Step: 1949696	Mean reward: 19.90625	 Loss: -0.011500727385282516
Step: 1957888	Mean reward: 21.125	 Loss: 0.014454672113060951
Step: 1966080	Mean reward: 19.90625	 Loss: -0.022593887522816658
Step: 1974272	Mean reward: 19.75	 Loss: 0.0838412418961525
Step: 1982464	Mean reward: 19.5	 Loss: 0.03297009319067001
Step: 1990656	Mean reward: 19.8125	 Loss: 0.08960644155740738
Step: 1998848	Mean reward: 21.5	 Loss: 0.09950894117355347
Step: 2007040	Mean reward: 19.28125	 Loss: 0.0344974547624588
Step: 2015232	Mean reward: 20.65625	 Loss: 0.034740157425403595
Step: 2023424	Mean reward: 19.5	 Loss: 0.05535048246383667
Step: 2031616	Mean reward: 21.46875	 Loss: -0.03736571967601776
Step: 2039808	Mean reward: 20.25	 Loss: 0.027935927733778954
Step: 2048000	Mean reward: 18.875	 Loss: 0.048975080251693726
Step: 2056192	Mean reward: 20.375	 Loss: 0.06382239609956741
Step: 2064384	Mean reward: 18.25	 Loss: -0.06598547846078873
Step: 2072576	Mean reward: 20.09375	 Loss: -0.02856648713350296
Step: 2080768	Mean reward: 19.40625	 Loss: 0.056533150374889374
Step: 2088960	Mean reward: 18.53125	 Loss: 0.010748671367764473
Step: 2097152	Mean reward: 17.5625	 Loss: -0.041317444294691086
Step: 2105344	Mean reward: 20.875	 Loss: 0.03439796343445778
Step: 2113536	Mean reward: 21.9375	 Loss: 0.032333988696336746
Step: 2121728	Mean reward: 23.09375	 Loss: 0.09426600486040115
Step: 2129920	Mean reward: 21.15625	 Loss: 0.01896115019917488
Step: 2138112	Mean reward: 20.84375	 Loss: 0.009449847042560577
Step: 2146304	Mean reward: 19.34375	 Loss: -0.06505740433931351
Step: 2154496	Mean reward: 19.84375	 Loss: -0.019063057377934456
Step: 2162688	Mean reward: 20.125	 Loss: 0.036132387816905975
Step: 2170880	Mean reward: 20.15625	 Loss: -0.0006008576601743698
Step: 2179072	Mean reward: 19.9375	 Loss: -0.004800178110599518
Step: 2187264	Mean reward: 19.0	 Loss: 0.025075649842619896
Step: 2195456	Mean reward: 20.53125	 Loss: -0.05000783130526543
Step: 2203648	Mean reward: 19.59375	 Loss: -0.010977093130350113
Step: 2211840	Mean reward: 22.34375	 Loss: -0.03683915734291077
Step: 2220032	Mean reward: 19.78125	 Loss: -0.07095763832330704
Step: 2228224	Mean reward: 19.8125	 Loss: 0.023328201845288277
Step: 2236416	Mean reward: 21.9375	 Loss: 0.004474058747291565
Step: 2244608	Mean reward: 19.8125	 Loss: -0.03500474989414215
Step: 2252800	Mean reward: 19.90625	 Loss: 0.009481668472290039
Step: 2260992	Mean reward: 18.84375	 Loss: -0.08627831190824509
Step: 2269184	Mean reward: 19.625	 Loss: -0.06986778229475021
Step: 2277376	Mean reward: 19.0625	 Loss: 0.07087115943431854
Step: 2285568	Mean reward: 21.5	 Loss: 0.005318701267242432
Step: 2293760	Mean reward: 19.71875	 Loss: 0.028288336470723152
Step: 2301952	Mean reward: 21.125	 Loss: -0.0014131367206573486
Step: 2310144	Mean reward: 20.03125	 Loss: -0.01249182503670454
Step: 2318336	Mean reward: 18.15625	 Loss: 0.010443858802318573
Step: 2326528	Mean reward: 20.375	 Loss: 0.03197939693927765
Step: 2334720	Mean reward: 21.21875	 Loss: -0.021795213222503662
Step: 2342912	Mean reward: 19.40625	 Loss: 0.028465410694479942
Step: 2351104	Mean reward: 19.3125	 Loss: 0.05643864721059799
Step: 2359296	Mean reward: 19.125	 Loss: -0.02178853377699852
Step: 2367488	Mean reward: 19.4375	 Loss: 0.012529588304460049
Step: 2375680	Mean reward: 19.96875	 Loss: 0.032951563596725464
Step: 2383872	Mean reward: 20.625	 Loss: 0.11609142273664474
Step: 2392064	Mean reward: 20.25	 Loss: 0.04654417932033539
Step: 2400256	Mean reward: 21.53125	 Loss: 0.024927662685513496
Step: 2408448	Mean reward: 21.25	 Loss: 0.049183860421180725
Step: 2416640	Mean reward: 20.90625	 Loss: 0.03434689715504646
Step: 2424832	Mean reward: 20.0	 Loss: -0.026577763259410858
Step: 2433024	Mean reward: 20.84375	 Loss: 0.045793045312166214
Step: 2441216	Mean reward: 20.4375	 Loss: 0.0013130418956279755
Step: 2449408	Mean reward: 22.0	 Loss: 0.04169595614075661
Step: 2457600	Mean reward: 20.75	 Loss: 0.029524780809879303
Step: 2465792	Mean reward: 19.1875	 Loss: 0.06373511254787445
Step: 2473984	Mean reward: 20.53125	 Loss: -0.010122506879270077
Step: 2482176	Mean reward: 21.28125	 Loss: 0.08304440230131149
Step: 2490368	Mean reward: 20.40625	 Loss: 0.019953131675720215
Step: 2498560	Mean reward: 19.25	 Loss: -0.04895281791687012
Step: 2506752	Mean reward: 19.5625	 Loss: -0.06145601347088814
Step: 2514944	Mean reward: 20.4375	 Loss: -0.04927078261971474
Step: 2523136	Mean reward: 20.25	 Loss: 0.033823251724243164
Step: 2531328	Mean reward: 21.34375	 Loss: 0.024605557322502136
Step: 2539520	Mean reward: 18.71875	 Loss: 0.017899829894304276
Step: 2547712	Mean reward: 20.5625	 Loss: -0.0657307431101799
Step: 2555904	Mean reward: 20.9375	 Loss: 0.04872427508234978
Step: 2564096	Mean reward: 20.5	 Loss: 0.03154093027114868
Step: 2572288	Mean reward: 20.9375	 Loss: 0.007771040312945843
Step: 2580480	Mean reward: 20.09375	 Loss: -0.06549901515245438
Step: 2588672	Mean reward: 19.90625	 Loss: -0.017805516719818115
Step: 2596864	Mean reward: 21.53125	 Loss: 0.022226279601454735
Step: 2605056	Mean reward: 19.40625	 Loss: 0.006930769421160221
Step: 2613248	Mean reward: 20.4375	 Loss: 0.030083950608968735
Step: 2621440	Mean reward: 21.1875	 Loss: 0.0021261684596538544
Step: 2629632	Mean reward: 20.9375	 Loss: -0.07798627018928528
Step: 2637824	Mean reward: 22.0625	 Loss: -0.011101757176220417
Step: 2646016	Mean reward: 20.59375	 Loss: 0.018593791872262955
Step: 2654208	Mean reward: 18.8125	 Loss: 0.025240931659936905
Step: 2662400	Mean reward: 22.78125	 Loss: 0.0025756312534213066
Step: 2670592	Mean reward: 20.4375	 Loss: -0.04507722705602646
Step: 2678784	Mean reward: 21.3125	 Loss: -0.004796378314495087
Step: 2686976	Mean reward: 22.0	 Loss: -0.02772117592394352
Step: 2695168	Mean reward: 21.0625	 Loss: -0.04984315484762192
Step: 2703360	Mean reward: 21.1875	 Loss: 0.051345158368349075
Step: 2711552	Mean reward: 21.6875	 Loss: 0.0053894370794296265
Step: 2719744	Mean reward: 20.28125	 Loss: 0.029085880145430565
Step: 2727936	Mean reward: 20.5625	 Loss: 0.02255779691040516
Step: 2736128	Mean reward: 22.15625	 Loss: 0.01621052622795105
Step: 2744320	Mean reward: 21.375	 Loss: 0.023420510813593864
Step: 2752512	Mean reward: 19.8125	 Loss: 0.058441512286663055
Step: 2760704	Mean reward: 20.34375	 Loss: -0.01992076076567173
Step: 2768896	Mean reward: 20.46875	 Loss: 0.01254492811858654
Step: 2777088	Mean reward: 21.96875	 Loss: 0.031658049672842026
Step: 2785280	Mean reward: 20.3125	 Loss: -0.042958009988069534
Step: 2793472	Mean reward: 21.59375	 Loss: -0.01305421907454729
Step: 2801664	Mean reward: 20.09375	 Loss: -0.05548330396413803
Step: 2809856	Mean reward: 21.1875	 Loss: -0.013219472020864487
Step: 2818048	Mean reward: 21.625	 Loss: -0.031215902417898178
Step: 2826240	Mean reward: 21.65625	 Loss: 0.044228967279195786
Step: 2834432	Mean reward: 21.40625	 Loss: 0.04055561125278473
Step: 2842624	Mean reward: 21.03125	 Loss: 0.0490604043006897
Step: 2850816	Mean reward: 19.5	 Loss: 0.006855417974293232
Step: 2859008	Mean reward: 21.3125	 Loss: 0.14160899817943573
Step: 2867200	Mean reward: 19.6875	 Loss: 0.02190781757235527
Step: 2875392	Mean reward: 19.375	 Loss: 0.09338457882404327
Step: 2883584	Mean reward: 20.6875	 Loss: 0.03546750172972679
Step: 2891776	Mean reward: 20.875	 Loss: -0.0011840546503663063
Step: 2899968	Mean reward: 19.71875	 Loss: -0.07125146687030792
Step: 2908160	Mean reward: 20.5625	 Loss: -0.019803203642368317
Step: 2916352	Mean reward: 21.28125	 Loss: -0.017094003036618233
Step: 2924544	Mean reward: 22.40625	 Loss: 3.902707248926163e-05
Step: 2932736	Mean reward: 20.875	 Loss: -0.05623927712440491
Step: 2940928	Mean reward: 20.375	 Loss: -0.012218441814184189
Step: 2949120	Mean reward: 21.03125	 Loss: 0.0285906083881855
Step: 2957312	Mean reward: 20.9375	 Loss: -0.029629360884428024
Step: 2965504	Mean reward: 20.90625	 Loss: -0.016105078160762787
Step: 2973696	Mean reward: 23.0	 Loss: -0.02221117541193962
Step: 2981888	Mean reward: 21.0625	 Loss: -0.0457327775657177
Step: 2990080	Mean reward: 20.375	 Loss: 0.0023314161226153374
Step: 2998272	Mean reward: 20.3125	 Loss: 0.013739682734012604
Step: 3006464	Mean reward: 20.96875	 Loss: 0.020790262147784233
Step: 3014656	Mean reward: 21.65625	 Loss: 0.03977908939123154
Step: 3022848	Mean reward: 21.34375	 Loss: -0.020989613607525826
Step: 3031040	Mean reward: 22.65625	 Loss: 0.02240023761987686
Step: 3039232	Mean reward: 20.34375	 Loss: 0.11049117147922516
Step: 3047424	Mean reward: 21.0	 Loss: 0.00581994466483593
Step: 3055616	Mean reward: 20.53125	 Loss: 0.06953196227550507
Step: 3063808	Mean reward: 21.0	 Loss: 0.004977560602128506
Step: 3072000	Mean reward: 19.9375	 Loss: -0.03111083246767521
Step: 3080192	Mean reward: 22.59375	 Loss: -0.05917176604270935
Step: 3088384	Mean reward: 21.78125	 Loss: 0.0728321522474289
Step: 3096576	Mean reward: 20.90625	 Loss: -0.004756898619234562
Step: 3104768	Mean reward: 20.8125	 Loss: 0.024825934320688248
Step: 3112960	Mean reward: 20.3125	 Loss: 0.13150274753570557
Step: 3121152	Mean reward: 22.53125	 Loss: -0.04567880183458328
Step: 3129344	Mean reward: 20.1875	 Loss: 0.015152270905673504
Step: 3137536	Mean reward: 21.40625	 Loss: 0.0021027084439992905
Step: 3145728	Mean reward: 22.5625	 Loss: -0.09602903574705124
Step: 3153920	Mean reward: 21.03125	 Loss: -0.023093946278095245
Step: 3162112	Mean reward: 19.34375	 Loss: 0.056542299687862396
Step: 3170304	Mean reward: 20.34375	 Loss: -0.002759070135653019
Step: 3178496	Mean reward: 20.875	 Loss: -0.00936043169349432
Step: 3186688	Mean reward: 21.375	 Loss: 0.004469849169254303
Step: 3194880	Mean reward: 21.5	 Loss: -0.03032972849905491
Step: 3203072	Mean reward: 21.34375	 Loss: -0.044915590435266495
Step: 3211264	Mean reward: 22.59375	 Loss: -0.00812092237174511
Step: 3219456	Mean reward: 20.1875	 Loss: 0.04593509063124657
Step: 3227648	Mean reward: 22.1875	 Loss: -0.0017161667346954346
Step: 3235840	Mean reward: 20.9375	 Loss: -0.06902574002742767
Step: 3244032	Mean reward: 21.71875	 Loss: -0.011648787185549736
Step: 3252224	Mean reward: 21.84375	 Loss: 0.044289276003837585
Step: 3260416	Mean reward: 22.15625	 Loss: -0.09512217342853546
Step: 3268608	Mean reward: 23.84375	 Loss: -0.0067417556419968605
Step: 3276800	Mean reward: 22.21875	 Loss: 0.05402063578367233
Step: 3284992	Mean reward: 22.75	 Loss: -0.03348606824874878
Step: 3293184	Mean reward: 21.1875	 Loss: 0.06612646579742432
Step: 3301376	Mean reward: 21.125	 Loss: -0.0656433254480362
Step: 3309568	Mean reward: 21.40625	 Loss: -0.02879543974995613
Step: 3317760	Mean reward: 23.03125	 Loss: 0.042818691581487656
Step: 3325952	Mean reward: 21.71875	 Loss: 0.12242449074983597
Step: 3334144	Mean reward: 21.625	 Loss: -0.06562895327806473
Step: 3342336	Mean reward: 23.40625	 Loss: 0.09483519196510315
Step: 3350528	Mean reward: 20.84375	 Loss: 0.05260903388261795
Step: 3358720	Mean reward: 22.25	 Loss: 0.11004696041345596
Step: 3366912	Mean reward: 22.71875	 Loss: 0.07510586082935333
Step: 3375104	Mean reward: 21.6875	 Loss: 0.04736427962779999
Step: 3383296	Mean reward: 21.21875	 Loss: -0.043591056019067764
Step: 3391488	Mean reward: 22.625	 Loss: -0.04420175775885582
Step: 3399680	Mean reward: 20.71875	 Loss: -0.055023279041051865
